price,total_sqft,location,area_type,size,availability,bath,balcony,society,SwimmingPool,ShoppingMall,School,CarParking,Hospital
4171000,927,Mugalivakkam,Plot  Area,3 Bedroom,17-May,2,1,OldTown,0,0,1,1,0
4239000,942,Mugalivakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,1,1,0
4189000,931,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,1,1,0
3892000,865,Mugalivakkam,Built-up  Area,2 BHK,Ready To Move,2,1,NridgHt,0,0,1,1,0
15000000,1161,Anna Nagar,Super built-up  Area,2 BHK,Ready To Move,3,1,Mitchel,0,0,0,1,0
27300000,1500,Adyar,Super built-up  Area,2 BHK,18-Jun,3,1,Veenker,0,0,0,0,0
7784999,1437,Sholinganallur,Built-up  Area,2 Bedroom,Ready To Move,3,1,Edwards,0,0,0,0,0
7841000,1310,Sholinganallur,Plot  Area,4 Bedroom,Ready To Move,3,1,BrkSide,0,0,0,0,0
5663000,1006,Sholinganallur,Built-up  Area,2 BHK,Ready To Move,2,1,NoRidge,0,0,0,0,0
6224000,1120,Sholinganallur,Super built-up  Area,2 BHK,17-Jun,2,1,Edwards,0,0,0,0,0
6219000,1119,Sholinganallur,Plot  Area,5 Bedroom,Ready To Move,2,1,Gilbert,0,0,0,0,0
6214000,1118,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
5778000,1004,Sholinganallur,Plot  Area,4 Bedroom,Ready To Move,2,1,Gilbert,0,0,0,0,0
6200000,1115,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
6195000,1114,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,1,ClearCr,0,0,0,0,0
5648000,1003,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
6245000,1094,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
5816000,1026,Sholinganallur,Built-up  Area,4 Bedroom,Ready To Move,2,1,Somerst,0,0,0,0,0
6141000,1103,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
6003000,1075,Sholinganallur,Super built-up  Area,3 BHK,18-Oct,2,1,Timber,0,0,0,0,0
5993000,1073,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,0
5682000,1010,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
5678000,1009,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,1,ClearCr,0,0,0,0,0
6776000,1124,Sholinganallur,Super built-up  Area,3 BHK,21-Dec,2,1,NWAmes,0,0,0,0,0
6853000,1133,Sholinganallur,Built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,0
7527000,1158,Mogappair,Plot  Area,2 Bedroom,Ready To Move,2,1,Edwards,1,0,0,1,0
6662000,1025,Mogappair,Super built-up  Area,3 BHK,Ready To Move,2,1,Crawfor,1,0,0,1,0
10300000,1594,Mogappair,Super built-up  Area,3 BHK,Ready To Move,3,1,NAmes,1,0,0,1,0
6083000,1106,Mugalivakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,1,0,0,1,0
10200000,1816,Mugalivakkam,Plot  Area,4 Bedroom,Ready To Move,3,1,NWAmes,1,0,0,1,0
11500000,2096,Mugalivakkam,Super built-up  Area,3 BHK,Ready To Move,4,1,CollgCr,1,0,0,1,0
8563000,1557,Mugalivakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,IDOTRR,1,0,0,1,0
3211999,584,Mugalivakkam,Built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,1,0,0,1,0
8981000,1633,Mugalivakkam,Built-up  Area,3 BHK,Ready To Move,3,1,Timber,1,0,0,1,0
3289000,598,Mugalivakkam,Plot  Area,6 Bedroom,Ready To Move,1,1,CollgCr,1,0,0,1,0
5461000,993,Mugalivakkam,Built-up  Area,3 BHK,Ready To Move,2,1,Mitchel,1,0,0,1,0
39000000,2200,Purasaiwakkam,Super built-up  Area,3 BHK,Ready To Move,4,1,SWISU,0,0,0,0,0
7542000,1640,Sholinganallur,Super built-up  Area,3 BHK,18-Aug,3,1,BrkSide,1,1,1,1,1
5226000,917,Medavakkam,Built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,0
6629000,1163,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,3,1,ClearCr,0,0,0,0,0
5580000,979,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,StoneBr,0,0,0,0,0
5295000,929,Medavakkam,Super built-up  Area,2 BHK,18-Jul,2,1,NridgHt,0,0,0,0,0
5889000,906,East Tambaram,Super built-up  Area,2 BHK,21-May,2,1,NAmes,0,0,1,0,0
6123000,942,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,1,BrDale,0,0,1,0,0
6552000,1008,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,1,0,0
7780000,1197,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,3,1,NWAmes,0,0,1,0,0
6584000,1013,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,1,0,0
7163000,1102,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,3,1,NAmes,0,0,1,0,0
5934000,913,East Tambaram,Plot  Area,3 Bedroom,18-Jan,2,1,NAmes,0,0,1,0,0
10200000,1571,Maduravoyal,Carpet  Area,2 BHK,Ready To Move,3,1,Edwards,1,0,0,1,0
7415000,1141,Maduravoyal,Super built-up  Area,4 BHK,Ready To Move,2,1,Edwards,1,0,0,1,0
6758000,1040,Maduravoyal,Plot  Area,3 Bedroom,Ready To Move,2,1,NAmes,1,0,0,1,0
9612000,1479,Maduravoyal,Super built-up  Area,4 BHK,Ready To Move,3,1,Gilbert,1,0,0,1,0
7252000,1116,Maduravoyal,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,1,0,0,1,0
7525000,1158,Maduravoyal,Super built-up  Area,3 BHK,Ready To Move,2,1,NoRidge,1,0,0,1,0
6667000,1026,Maduravoyal,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,1,0,0,1,0
6661000,1025,Maduravoyal,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,1,0,0,1,0
10300000,1594,Maduravoyal,Super built-up  Area,2 BHK,Ready To Move,3,1,NridgHt,1,0,0,1,0
10100000,1568,Maduravoyal,Super built-up  Area,1 BHK,20-Dec,3,1,NridgHt,1,0,0,1,0
6934000,1067,Maduravoyal,Super built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,1,0,0,1,0
6967000,1515,Sholinganallur,Super built-up  Area,4 BHK,Ready To Move,3,1,OldTown,1,1,1,1,1
6967000,1515,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,3,1,SawyerW,1,1,1,1,1
6506999,1415,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,1,1,1,1,1
6506999,1415,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,1,1,1,1,1
2529000,541,Tiruvottiyur,Super built-up  Area,2 BHK,18-Apr,1,1,NoRidge,0,0,0,0,0
2542000,544,Tiruvottiyur,Super built-up  Area,3 BHK,Ready To Move,1,1,NoRidge,0,0,0,0,0
3404999,742,Tiruvottiyur,Super built-up  Area,2 BHK,18-Apr,2,1,Edwards,0,0,0,0,0
3397000,740,Tiruvottiyur,Plot  Area,5 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0
2525000,540,Tiruvottiyur,Super built-up  Area,2 BHK,18-Dec,1,1,CollgCr,0,0,0,0,0
3392000,739,Tiruvottiyur,Super built-up  Area,2 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
2725000,586,Tiruvottiyur,Built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,0
3327000,724,Tiruvottiyur,Super built-up  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
2710000,583,Tiruvottiyur,Super built-up  Area,2 BHK,Ready To Move,1,1,NAmes,0,0,0,0,0
2567000,550,Tiruvottiyur,Super built-up  Area,2 BHK,18-Apr,1,1,BrkSide,0,0,0,0,0
3418000,745,Tiruvottiyur,Plot  Area,2 Bedroom,Ready To Move,2,1,NoRidge,0,0,0,0,0
2708000,582,Tiruvottiyur,Plot  Area,4 Bedroom,Ready To Move,1,1,BrkSide,0,0,0,0,0
2550000,546,Tiruvottiyur,Super built-up  Area,3 BHK,Ready To Move,1,1,Somerst,0,0,0,0,0
3427000,747,Tiruvottiyur,Plot  Area,4 Bedroom,Ready To Move,2,1,IDOTRR,0,0,0,0,0
2259000,572,Perungalathur,Super built-up  Area,3 BHK,Ready To Move,2,0,Edwards,0,0,0,0,0
2014000,510,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,1,0,Mitchel,0,0,0,0,0
2772000,702,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
3183000,806,Perungalathur,Super built-up  Area,3 BHK,Ready To Move,2,1,Gilbert,0,0,0,0,0
2788000,706,Perungalathur,Built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
2002000,507,Perungalathur,Super built-up  Area,2 BHK,20-Mar,1,1,CollgCr,0,0,0,0,0
2768000,701,Perungalathur,Plot  Area,4 Bedroom,Ready To Move,2,1,Edwards,0,0,0,0,0
2765000,700,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,2,1,IDOTRR,0,0,0,0,0
3242000,821,Perungalathur,Super built-up  Area,3 BHK,Ready To Move,2,1,BrDale,0,0,0,0,0
2456000,622,Perungalathur,Super built-up  Area,2 BHK,19-Dec,2,1,NWAmes,0,0,0,0,0
2449000,620,Perungalathur,Built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,0
2445000,619,Perungalathur,Super built-up  Area,4 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
2476000,627,Perungalathur,Super built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
2061000,522,Perungalathur,Plot  Area,2 Bedroom,18-Mar,1,1,CollgCr,0,0,0,0,0
2425000,614,Perungalathur,Carpet  Area,2 BHK,Ready To Move,2,0,NAmes,0,0,0,0,0
3199000,810,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,2,1,SawyerW,0,0,0,0,0
2050000,519,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,0
2441000,618,Perungalathur,Built-up  Area,3 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,0
17600000,2277,Iyappanthangal,Super built-up  Area,1 BHK,21-Dec,4,1,CollgCr,1,1,1,1,1
13000000,1800,Iyappanthangal,Super built-up  Area,2 BHK,Ready To Move,3,1,OldTown,1,1,1,1,1
19500000,2533,Iyappanthangal,Plot  Area,3 Bedroom,Ready To Move,4,1,NWAmes,1,1,1,1,1
13899999,1938,Iyappanthangal,Super built-up  Area,3 BHK,18-Jun,3,1,Timber,1,1,1,1,1
20200000,2621,Iyappanthangal,Super built-up  Area,3 BHK,Ready To Move,4,1,SawyerW,1,1,1,1,1
14300000,1990,Iyappanthangal,Plot  Area,3 Bedroom,18-Dec,3,1,OldTown,1,1,1,1,1
13100000,1825,Iyappanthangal,Built-up  Area,2 BHK,Ready To Move,3,1,NAmes,1,1,1,1,1
5712000,952,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
4776000,796,East Tambaram,Carpet  Area,3 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
7620000,1270,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,3,1,NoRidge,0,0,0,0,0
5580000,930,East Tambaram,Super built-up  Area,1 BHK,18-May,2,1,CollgCr,0,0,0,0,0
5382000,897,East Tambaram,Plot  Area,3 Bedroom,Ready To Move,2,1,NWAmes,0,0,0,0,0
4695000,821,Gowrivakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
5833000,1020,Gowrivakkam,Super built-up  Area,2 BHK,21-Dec,3,1,NAmes,0,0,0,0,0
5267000,921,Gowrivakkam,Super built-up  Area,4 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
7028000,1229,Gowrivakkam,Super built-up  Area,2 BHK,18-Aug,3,1,NridgHt,0,0,0,0,0
5101000,892,Gowrivakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,SWISU,0,0,0,0,0
3597000,629,Gowrivakkam,Super built-up  Area,3 BHK,Ready To Move,1,1,StoneBr,0,0,0,0,0
13300000,1846,Mogappair,Plot  Area,4 Bedroom,Ready To Move,3,1,NAmes,1,0,0,0,0
9500000,1306,Mogappair,Built-up  Area,1 BHK,Ready To Move,2,1,Gilbert,1,0,0,0,0
13700000,1850,Mogappair,Super built-up  Area,2 BHK,Ready To Move,3,1,Somerst,1,0,0,0,0
6333000,1092,Manapakkam,Super built-up  Area,1 BHK,18-Mar,2,1,Somerst,0,0,0,0,0
4065999,701,Manapakkam,Built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
4513000,778,Manapakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,MeadowV,0,0,0,0,0
2743000,638,Poonamallee,Built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,0
2089999,550,Mudichur,Super built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,0,0,0,0
33500000,2684,Saidapet,Super built-up  Area,4 BHK,Ready To Move,4,1,OldTown,1,0,0,0,0
21600000,1733,Saidapet,Built-up  Area,2 BHK,Ready To Move,3,1,NAmes,1,0,0,0,0
2499000,677,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,1,1,1
2827000,589,Pammal,Super built-up  Area,3 BHK,19-Mar,1,1,NoRidge,0,0,0,0,0
4684000,976,Pammal,Super built-up  Area,2 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
4204000,876,Pammal,Super built-up  Area,3 BHK,Ready To Move,2,1,Timber,0,0,0,0,0
5908000,1231,Pammal,Super built-up  Area,3 BHK,Ready To Move,3,1,SWISU,0,0,0,0,0
2500000,677,Avadi,Super built-up  Area,1 BHK,18-May,2,0,Edwards,0,0,1,1,1
2750000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,0,BrDale,0,0,1,1,1
4684000,884,Madipakkam,Super built-up  Area,3 BHK,18-May,2,0,Timber,0,0,0,0,0
4843000,914,Madipakkam,Super built-up  Area,3 BHK,Ready To Move,2,0,Edwards,0,0,0,0,0
4398000,830,Madipakkam,Built-up  Area,2 BHK,Ready To Move,2,0,NAmes,0,0,0,0,0
3442000,850,Poonamallee,Plot  Area,2 Bedroom,19-Jan,2,0,OldTown,0,0,0,0,0
3442000,850,Poonamallee,Super built-up  Area,2 BHK,Ready To Move,2,0,Sawyer,0,0,0,0,0
3554999,900,Poonamallee,Built-up  Area,2 BHK,Ready To Move,2,0,Edwards,0,0,0,0,0
3554999,900,Poonamallee,Super built-up  Area,2 BHK,Ready To Move,2,1,IDOTRR,0,0,0,0,0
3554999,900,Poonamallee,Built-up  Area,3 BHK,20-Dec,2,1,NWAmes,0,0,0,0,0
3442000,850,Poonamallee,Built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
3627000,930,Poonamallee,Super built-up  Area,3 BHK,21-Jun,2,1,Gilbert,0,0,0,0,0
3627000,930,Poonamallee,Built-up  Area,2 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
3675000,750,Pammal,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
5243000,1070,Pammal,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
6181000,951,West Tambaram,Super built-up  Area,3 BHK,18-Aug,2,1,NAmes,0,0,0,0,0
3159000,486,West Tambaram,Super built-up  Area,2 BHK,Ready To Move,1,1,OldTown,0,0,0,0,0
5993000,922,West Tambaram,Built-up  Area,2 BHK,Ready To Move,2,1,Blmngtn,0,0,0,0,0
8131000,1251,West Tambaram,Built-up  Area,2 BHK,Ready To Move,3,1,Timber,0,0,0,0,0
6955000,1070,West Tambaram,Built-up  Area,2 BHK,Ready To Move,2,1,Timber,0,0,0,0,0
5205000,1001,Pallavaram,Super built-up  Area,6 BHK,Ready To Move,2,1,BrkSide,0,0,0,0,0
5460000,1050,Pallavaram,Built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
4617000,888,Pallavaram,Super built-up  Area,3 BHK,Ready To Move,2,1,SWISU,0,0,0,0,0
6240000,1200,Pallavaram,Super built-up  Area,3 BHK,Ready To Move,3,1,BrkSide,0,0,0,0,0
11500000,1000,Alwarpet,Super built-up  Area,4 BHK,Ready To Move,2,1,Gilbert,0,0,0,0,0
8000000,1000,Adambakkam,Plot  Area,2 Bedroom,Ready To Move,2,1,CollgCr,0,0,0,0,0
3479999,725,Pammal,Super built-up  Area,4 BHK,Ready To Move,2,1,Somerst,0,0,0,0,0
3868000,806,Pammal,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
3628000,756,Pammal,Plot  Area,2 Bedroom,Ready To Move,2,1,Crawfor,0,0,0,0,0
3676000,766,Pammal,Plot  Area,4 Bedroom,Ready To Move,2,1,CollgCr,0,0,0,0,0
5000000,1000,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,2,1,Mitchel,0,0,0,1,0
5015000,1003,Madambakkam,Super built-up  Area,7 BHK,19-Jan,2,0,OldTown,0,0,0,1,0
5805000,1161,Madambakkam,Plot  Area,2 Bedroom,Ready To Move,3,1,NWAmes,0,0,0,1,0
4490000,898,Madambakkam,Super built-up  Area,1 BHK,Ready To Move,2,0,CollgCr,0,0,0,1,0
5599000,815,Perungudi,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
6100000,1185,Iyappanthangal,Super built-up  Area,2 BHK,Ready To Move,3,1,NAmes,0,0,0,1,0
2900000,560,Iyappanthangal,Plot  Area,6 Bedroom,Ready To Move,1,1,SawyerW,0,0,0,1,0
2800000,540,Iyappanthangal,Super built-up  Area,3 BHK,Ready To Move,1,1,BrkSide,0,0,0,1,0
5400000,1035,Iyappanthangal,Built-up  Area,3 BHK,Ready To Move,2,1,Blmngtn,0,0,0,1,0
17400000,1250,Annanagar West,Super built-up  Area,2 BHK,Ready To Move,3,1,OldTown,0,0,0,0,0
2500000,570,Thiruverkadu,Plot  Area,3 Bedroom,Ready To Move,2,1,NoRidge,1,0,0,1,0
2475000,570,Thiruverkadu,Plot  Area,2 Bedroom,17-Dec,1,0,NAmes,1,0,0,1,0
2480000,575,Thiruverkadu,Built-up  Area,2 BHK,18-Aug,1,0,Crawfor,1,0,0,1,0
5300000,1020,Maduravoyal,Plot  Area,2 Bedroom,Ready To Move,2,1,NWAmes,1,0,0,0,0
2520000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,NPkVill,0,0,1,1,1
2675000,677,Avadi,Super built-up  Area,2 BHK,18-Oct,1,1,CollgCr,0,0,1,1,1
2475000,677,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,1,Edwards,0,0,1,1,1
3443000,900,Urapakkam,Built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,1,0
2003000,552,Urapakkam,Plot  Area,6 Bedroom,Ready To Move,1,1,NAmes,0,0,0,1,0
3347000,881,Kolapakkam,Super built-up  Area,3 BHK,17-Jul,2,1,NoRidge,0,0,0,1,0
2731000,700,Urapakkam,Super built-up  Area,2 BHK,Ready To Move,2,1,NAmes,0,0,0,1,0
3700000,892,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
5000000,840,tambaram west,Super built-up  Area,3 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,0
12000000,900,Perungudi,Built-up  Area,2 BHK,16-Mar,2,1,Gilbert,0,0,0,0,0
10000000,1200,Perungudi,Super built-up  Area,2 BHK,Ready To Move,3,1,NPkVill,0,0,0,0,0
8500000,1500,Guindy,Super built-up  Area,2 BHK,Ready To Move,3,1,OldTown,0,0,0,1,0
5750000,1100,Maduravoyal,Super built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,1,0,0,0,0
5350000,1045,Maduravoyal,Plot  Area,8 Bedroom,Ready To Move,2,1,Mitchel,1,0,0,0,0
2475000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,1,1,1
2480000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,NAmes,0,0,1,1,1
2495000,677,Avadi,Super built-up  Area,3 BHK,18-Jul,2,1,NridgHt,0,0,1,1,1
4200000,1054,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,0,OldTown,0,0,0,0,0
4230000,1055,Avadi,Plot  Area,3 Bedroom,Ready To Move,2,0,NWAmes,0,0,0,0,0
2500000,677,Avadi,Plot  Area,4 Bedroom,Ready To Move,2,0,Crawfor,0,0,1,1,1
2475000,677,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,0,CollgCr,0,0,1,1,1
2475000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,Somerst,0,0,1,1,1
2480000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,BrkSide,0,0,1,1,1
2495000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,CollgCr,0,0,1,1,1
4200000,1054,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,1,Sawyer,0,0,0,0,0
4230000,1055,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,Mitchel,0,0,0,0,0
2295000,574,Avadi,Built-up  Area,1 BHK,18-Apr,1,1,CollgCr,0,0,0,0,0
3701000,892,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
2525000,677,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,1,MeadowV,0,0,1,1,1
2450000,570,Avadi,Super built-up  Area,2 BHK,Ready To Move,1,1,NAmes,1,0,0,0,0
2460000,570,Avadi,Plot  Area,3 Bedroom,Ready To Move,1,1,Somerst,1,0,0,0,0
4300000,1100,Thiruverkadu,Super built-up  Area,2 BHK,18-Sep,1,1,Edwards,1,0,0,1,0
4200000,915,Thiruverkadu,Plot  Area,4 Bedroom,Ready To Move,1,0,Mitchel,1,0,0,1,0
4250000,1000,Thiruverkadu,Super built-up  Area,2 BHK,Ready To Move,1,0,Somerst,1,0,0,1,0
4350000,1200,Thiruverkadu,Built-up  Area,4 Bedroom,Ready To Move,1,0,Gilbert,1,0,0,1,0
2400000,570,Thiruverkadu,Super built-up  Area,3 BHK,18-May,1,0,NWAmes,1,0,0,1,0
2450000,550,Thiruverkadu,Super built-up  Area,3 BHK,Ready To Move,1,1,Crawfor,1,0,0,1,0
2490000,570,Thiruverkadu,Super built-up  Area,2 BHK,18-Apr,1,1,NAmes,1,0,0,1,0
2400000,550,Thiruverkadu,Super built-up  Area,11 BHK,Ready To Move,1,1,Edwards,1,0,0,1,0
2485000,570,Thiruverkadu,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,1,0,0,1,0
2475000,570,Thiruverkadu,Super built-up  Area,3 BHK,18-May,1,1,Mitchel,1,0,0,1,0
2500000,570,Thiruverkadu,Super built-up  Area,2 BHK,Ready To Move,1,1,Edwards,1,0,0,1,0
2475000,575,Thiruverkadu,Built-up  Area,2 BHK,Ready To Move,1,1,Gilbert,1,0,0,1,0
2700000,677,Avadi,Built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,0,0,1,1,1
2500000,570,Thiruverkadu,Super built-up  Area,2 BHK,Ready To Move,1,1,NAmes,1,0,0,1,0
2475000,570,Thiruverkadu,Super built-up  Area,3 BHK,18-Dec,1,1,Edwards,1,0,0,1,0
2475000,570,Thiruverkadu,Super built-up  Area,3 BHK,Ready To Move,1,1,CollgCr,1,0,0,1,0
2650000,677,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,0,0,1,1,1
2675000,677,Avadi,Plot  Area,4 Bedroom,Ready To Move,2,1,NridgHt,0,0,1,1,1
4841000,1077,Navallur,Plot  Area,2 Bedroom,Ready To Move,2,1,NoRidge,0,0,0,0,0
4688000,1043,Navallur,Super built-up  Area,2 BHK,Ready To Move,2,1,NridgHt,0,0,0,0,0
6054000,1347,Navallur,Built-up  Area,4 BHK,Ready To Move,3,1,Crawfor,0,0,0,0,0
5758000,1281,Navallur,Super built-up  Area,2 BHK,18-May,3,1,StoneBr,0,0,0,0,0
5937000,1321,Navallur,Super built-up  Area,2 BHK,Ready To Move,3,1,IDOTRR,0,0,0,0,0
6117000,1361,Navallur,Super built-up  Area,2 BHK,19-Jun,3,1,OldTown,0,0,0,0,0
5816000,1294,Navallur,Built-up  Area,2 BHK,Ready To Move,3,1,OldTown,0,0,0,0,0
4904000,1091,Navallur,Super built-up  Area,4 BHK,Ready To Move,2,0,NAmes,0,0,0,0,0
4665000,1038,Navallur,Super built-up  Area,2 BHK,Ready To Move,2,1,ClearCr,0,0,0,0,0
4481000,997,Navallur,Super built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,0,0,0,0,0
6461000,994,Korattur,Built-up  Area,4 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
6396000,984,Korattur,Plot  Area,4 Bedroom,Ready To Move,2,1,MeadowV,0,0,0,0,0
6461000,994,Korattur,Plot  Area,5 Bedroom,Ready To Move,2,0,NAmes,0,0,0,0,0
6636000,1031,Korattur,Plot  Area,5 Bedroom,Ready To Move,2,1,NAmes,0,0,0,0,0
6259000,963,Korattur,Super built-up  Area,3 BHK,Ready To Move,2,1,NWAmes,0,0,0,0,0
6259000,963,Korattur,Super built-up  Area,4 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
6396000,984,Korattur,Plot  Area,4 Bedroom,Ready To Move,2,1,Edwards,0,0,0,0,0
6389000,983,Korattur,Super built-up  Area,2 BHK,Ready To Move,2,1,CollgCr,0,0,0,0,0
6396000,984,Anna Nagar,Super built-up  Area,2 BHK,Ready To Move,2,1,Crawfor,0,0,0,0,0
5400000,840,tambaram west,Super built-up  Area,3 BHK,Ready To Move,2,1,OldTown,0,0,0,0,0
5050000,840,tambaram west,Super built-up  Area,5 BHK,Ready To Move,2,1,NAmes,0,0,0,0,0
3800000,550,Chromepet,Plot  Area,3 Bedroom,Ready To Move,1,1,CollgCr,0,0,0,0,0
4934000,999,Moolacheri,Super built-up  Area,2 BHK,22-Jun,2,1,CollgCr,1,0,0,1,0
3400000,603,Moolacheri,Built-up  Area,2 BHK,Ready To Move,2,1,NWAmes,1,0,0,1,0
5800000,1152,Moolacheri,Super built-up  Area,2 BHK,18-Apr,2,1,Sawyer,1,0,0,1,0
3143000,603,Moolacheri,Super built-up  Area,2 BHK,Ready To Move,1,1,CollgCr,1,0,0,1,0
3200000,612,Moolacheri,Super built-up  Area,2 BHK,Ready To Move,1,1,NAmes,1,0,0,1,0
4020000,804,Pammal,Built-up  Area,2 BHK,Ready To Move,2,1,Gilbert,0,0,0,0,0
4750000,950,Pammal,Super built-up  Area,3 BHK,Ready To Move,3,1,SawyerW,0,0,0,0,0
4455000,891,Pammal,Super built-up  Area,2 BHK,Ready To Move,2,1,MeadowV,0,0,0,0,0
3020000,604,Pammal,Plot  Area,2 Bedroom,17-Oct,1,1,Somerst,0,0,0,0,0
4285000,857,Pammal,Super built-up  Area,3 BHK,Ready To Move,2,1,Edwards,0,0,0,0,0
